targetid,z,zerr,chi2,spectype,morphtype,ebv,flux_g,flux_r,flux_z,flux_w1,flux_w2,flux_ivar_g,flux_ivar_r,flux_ivar_z,flux_ivar_w1,flux_ivar_w2,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,gaia_phot_g_mean_mag,gaia_phot_bp_mean_mag,gaia_phot_rp_mean_mag
39628222677127477,2.607773681608606,0.00051289673435673,8542.46923782304,QSO,PSF,0.051241394,1.8207353,2.3426054,2.8957047,5.7430787,7.4195204,1105.5415,403.8341,70.03431,4.11909,0.9801876,1.4148792,1.8204203,2.2502296,1.4148792,1.8204203,2.2502296,0.0,0.0,0.0
39628274061541409,1.5791938313504559,0.00010050268731825565,7257.529136776924,GALAXY,PSF,0.060943067,0.40654713,0.42584366,0.9136354,8.497933,14.605637,1421.8635,636.2081,76.468796,4.062271,0.98844117,0.31607038,0.33107248,0.7103065,0.31607038,0.33107248,0.7103065,0.0,0.0,0.0
39628262623676056,-2.3316853685744286e-05,7.584856982696744e-05,7504.197691376522,STAR,PSF,0.03547651,1.6771618,2.1603818,2.5097017,2.0970995,6.9965763,1027.0315,403.37982,81.274,3.9255295,0.9394031,1.3062377,1.6825879,1.9546516,1.3062378,1.6825881,1.9546531,0.0,0.0,0.0
39628285268722789,0.7586897225557787,0.00011550240221871018,7400.471044428647,GALAXY,REX,0.04756799,0.35857052,0.5221665,1.1016028,2.3779054,0.41488934,372.39563,231.64352,12.093996,4.3297853,1.0132947,0.21008757,0.30593893,0.6454325,0.21008757,0.30593893,0.6454325,0.0,0.0,0.0
39628268344708421,0.6347917373636779,9.608664753240022e-05,7700.506799548864,GALAXY,DEV,0.044545546,0.4612075,3.0393896,12.354653,37.26288,17.139904,361.84695,127.31108,11.264658,2.5608108,0.75418013,0.16538917,1.0899261,4.4303827,0.16538964,1.0899267,4.4303837,0.0,0.0,0.0
39628268348899533,-0.0008077521360161012,3.962742913859806e-05,7575.675791589929,STAR,,0.046649147,1.0052841,1.8534667,2.8917453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39628296597538257,0.8230459697740462,0.00014850620980655596,7793.279117934406,GALAXY,REX,0.15206121,0.11562922,1.1136179,8.495789,56.494053,33.33143,820.7986,297.29095,9.49635,2.5560758,0.8069626,0.06691705,0.64447397,4.9166903,0.06691705,0.64447397,4.9166903,0.0,0.0,0.0
39628296610121227,0.4030152961053395,8.332128668870301e-05,8257.028217438608,GALAXY,REX,0.07596161,3.6869984,14.90701,33.801834,87.2627,61.47608,573.9965,180.76009,19.908062,2.405053,0.7918433,1.466041,5.9273925,13.440437,1.6990607,6.169435,13.564874,0.0,0.0,0.0
39628352352422187,0.5281449903305074,0.00012123440154353669,7895.789468720555,GALAXY,EXP,0.077965,2.4807632,13.229397,41.095013,107.78742,70.21817,378.7958,102.49714,13.332001,1.6826005,0.62054414,0.42039788,2.241895,6.964089,0.42052385,2.2474651,6.980652,0.0,0.0,0.0
39628205224628500,0.7449553196552666,2.0278262645144218e-05,7922.490916013718,GALAXY,PSF,0.042316668,1.0187451,1.7404331,3.1484694,5.2090383,5.244965,669.5113,399.7784,63.805878,3.3334286,0.8428149,0.79368466,1.355938,2.452912,0.79370385,1.3560339,2.4533932,0.0,0.0,0.0
39628228167471573,0.4711209381019548,4.6473270224978394e-05,7678.617291614413,GALAXY,REX,0.037668113,1.7703876,9.684036,26.09155,55.845966,33.095226,395.75638,133.70308,23.683455,2.4236708,0.77603406,0.5332788,2.9170399,7.8593364,0.5333173,2.9171603,7.859798,0.0,0.0,0.0
39628273801497650,0.7439353752841505,1.9576122124502805e-05,7384.059440135956,GALAXY,PSF,0.03879196,0.36310956,0.50854903,1.1048782,2.3467171,0.78648376,1295.6343,464.1203,90.9634,4.5255456,1.0791548,0.28275487,0.39600918,0.8603731,0.28502956,0.40048897,0.86648715,0.0,0.0,0.0
39628279447033474,0.5091664060262069,8.267715812653051e-05,7888.540661171079,GALAXY,DEV,0.0539894,1.3068607,8.357485,24.541983,58.26332,33.46936,494.5323,158.03287,26.062695,2.4155273,0.7675377,0.49543265,3.1683338,9.303899,0.49543265,3.1683338,9.303899,0.0,0.0,0.0
39628273822470005,0.8507234093924593,3.952692087768738e-05,7799.807928740978,GALAXY,PSF,0.06812661,0.26831186,0.3386447,0.9206247,2.1631691,-0.8400842,997.8406,697.597,100.41433,4.219401,0.9643712,0.20895852,0.26373303,0.71697307,0.20895852,0.26373303,0.71697307,0.0,0.0,0.0
39628285130312847,1.7295283944226196,0.0012627370521475915,7817.532676103525,QSO,PSF,0.05927633,1.2234508,1.4037111,2.481414,8.486095,11.424495,1520.2367,661.80096,90.02199,3.9917576,0.9066031,0.9523458,1.0926621,1.9315565,0.9523458,1.0926621,1.9315565,0.0,0.0,0.0
39628296408795712,2.664272643817259,0.0012357265075859985,7663.225722786039,QSO,PSF,0.055761594,0.66055614,0.83742785,0.7264534,1.3324959,2.5766222,1243.4819,568.14417,61.005943,4.4163833,0.99828714,0.51345074,0.65093327,0.56467277,0.51345074,0.65093327,0.56467277,0.0,0.0,0.0
39628313265705579,0.6140608345647628,0.00013489003449734192,7527.373176608235,GALAXY,EXP,0.05637543,0.59132606,2.471322,7.718724,34.286182,20.818573,780.04205,206.7434,23.697655,2.9471488,0.8528949,0.20589352,0.86048836,2.6875784,0.20589352,0.86048836,2.6875784,0.0,0.0,0.0
39628302003997991,0.6666252762629089,2.571199244934873e-05,7491.982950687408,GALAXY,PSF,0.044516895,0.43270195,0.56959426,1.081384,1.5743108,1.7579663,1001.6235,463.3166,73.66039,4.5983896,1.0736543,0.33649415,0.44294956,0.840947,0.33649728,0.44296303,0.8410202,0.0,0.0,0.0
39628313227954124,2.209165232544265,0.0009697088089964088,8275.36527402047,QSO,PSF,0.046819653,1.3777936,1.8597927,2.5277596,6.031899,10.090295,1960.3331,797.2189,83.28392,4.4453845,1.0281591,1.0719904,1.4470091,1.9667199,1.0719904,1.4470091,1.9667199,0.0,0.0,0.0
39628346648166778,-0.000297300114928076,6.017317589017593e-06,7930.591683348399,STAR,,0.051689133,7.4357157,14.683439,20.241865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75503,20.29974,19.042702
39628268248237144,1.213558560267582,0.0006257045774271264,8082.113174138591,QSO,PSF,0.05091094,4.931039,6.5654464,7.520378,12.831515,26.771101,1125.397,458.75208,112.836,3.1744418,0.7938627,3.8331804,5.103699,5.8460226,3.8332114,5.1038065,5.846528,20.524977,20.685347,20.077879
39628313324423080,1.3836839932724125,0.0002540507155941541,7517.871899936348,GALAXY,PSF,0.052751604,0.6958289,0.894597,1.8571419,7.705928,11.254211,863.11615,341.93872,37.652893,4.18695,0.97977394,0.5407857,0.69526464,1.4433371,0.5408182,0.695359,1.4434863,0.0,0.0,0.0
39628324502246145,1.207516203108429,7.203026288270051e-05,7552.969822108746,GALAXY,REX,0.05747155,0.49668196,0.54639494,1.0681783,2.5960953,1.1400028,750.3578,264.95236,27.774345,4.369329,1.0466813,0.27664816,0.30433792,0.5949674,0.27664816,0.30433792,0.5949674,0.0,0.0,0.0
39628330089055835,0.36335201266844763,6.121497947912864e-05,8113.019183166325,GALAXY,SER,0.054021187,5.138488,28.439978,66.38221,115.75711,72.52484,156.21909,29.272915,8.578137,1.3861551,0.4847939,1.2739769,7.051077,16.45803,1.2739769,7.051077,16.45803,0.0,0.0,0.0
39628346748831755,3.4247879579996123,0.0005965102200296981,7955.223695889115,QSO,PSF,0.05308472,0.5335185,0.6057559,0.8244763,3.5286882,1.2673585,1527.8958,487.93518,82.54359,4.2273455,1.0671664,0.41473797,0.47089273,0.640918,0.41473797,0.47089273,0.640918,0.0,0.0,0.0
39628363328913691,0.5186711209960726,6.789599394904671e-05,8135.971094056964,QSO,REX,0.04228744,0.88533944,3.2929707,8.401659,80.095375,131.36118,601.05493,98.80464,24.318893,2.3348556,0.58222914,0.50360745,1.8731397,4.779114,0.50360745,1.8731397,4.779114,0.0,0.0,0.0
39628390692556819,1.0802752158195048,0.00027547874870449007,8238.135290270671,QSO,PSF,0.06349502,9.147953,11.346911,10.270188,36.70309,65.52198,876.50916,284.44952,97.25993,3.2377567,0.78078157,7.1210036,8.832729,7.99458,7.1210036,8.832729,7.99458,19.872355,19.72617,19.431107
39628363274391561,1.0570114430692896,0.00011246636136152452,7768.305293306708,GALAXY,REX,0.04500531,0.5451629,0.68773055,2.0503745,3.2122204,2.7340305,588.28357,196.40263,40.484795,3.904004,0.93781847,0.2014468,0.25412792,0.7576476,0.20144683,0.25412798,0.7576477,0.0,0.0,0.0
39628374259271931,0.9283500604550015,0.0001371673681461352,7731.261064462364,GALAXY,REX,0.0470238,0.52753407,1.5273042,6.1821647,29.586123,21.995703,589.43866,192.04245,41.302574,2.9547668,0.8125029,0.19576529,0.566775,2.2941706,0.19579422,0.5668261,2.294252,0.0,0.0,0.0
39628341124272052,0.8250022810353594,7.834125808597795e-05,7601.138987630606,GALAXY,DEV,0.068173334,0.1357504,1.1341803,6.6114078,29.903696,14.81048,741.3469,215.0589,35.09809,3.0702837,0.86461097,0.06278273,0.5245431,3.0576868,0.06278273,0.5245431,3.0576868,0.0,0.0,0.0
39628379711868717,0.2286667340230727,1.2231029356740678e-05,7754.173624098301,GALAXY,PSF,0.05318328,0.44410956,0.6587269,0.82877856,4.2073917,3.6719463,939.8829,370.0129,56.54951,4.3801727,1.0573864,0.34585783,0.5129947,0.6454253,0.34585783,0.5129947,0.6454253,0.0,0.0,0.0
39628401497084054,1.0390105843527075,5.5703879574851266e-05,7408.766587495804,GALAXY,PSF,0.051307693,0.52244896,0.6779432,0.92653203,1.8909965,-0.5235071,1208.2073,401.00723,116.87215,4.558132,1.0667217,0.40702024,0.5281599,0.7218261,0.40702024,0.5281599,0.7218261,0.0,0.0,0.0
39628406916125576,1.0563669045897315,3.468102763530344e-05,7104.456891417503,GALAXY,REX,0.053883594,0.30924922,0.3603819,0.4814366,3.327132,1.8140941,1242.4501,421.53473,93.78724,4.522825,1.0965672,0.21459857,0.25008127,0.3340853,0.21459861,0.25008145,0.33408567,0.0,0.0,0.0
39628385231571738,0.16692901652907557,6.433943216871268e-06,7593.725298523903,GALAXY,REX,0.056871153,0.75692636,0.89360535,1.3588163,-0.57838994,0.8941759,267.03632,100.30388,19.893084,4.593586,1.0913734,0.4148471,0.48975652,0.7447237,0.4148471,0.48975652,0.7447237,0.0,0.0,0.0
39628401530636118,1.4436715630667682,0.0001117675316689852,8063.849575340748,GALAXY,REX,0.041215286,0.58595484,0.63974464,1.0605359,1.3418226,2.399343,726.2566,272.72342,42.03125,3.7515178,1.0118141,0.28665006,0.3129641,0.51881593,0.28751293,0.31373656,0.5206602,0.0,0.0,0.0
39628406958065179,0.911421095374812,3.135215372974197e-05,7766.4321048259735,GALAXY,REX,0.03912053,0.6358665,0.8136657,1.7732861,1.0427256,1.3311223,341.71094,160.84476,20.214214,4.47169,1.0383646,0.22392286,0.28653553,0.6244696,0.22392286,0.28653553,0.6244696,0.0,0.0,0.0
39628417758398347,2.189558726932693,0.0004291519037883772,7928.319253511727,QSO,PSF,0.03992958,1.5959656,1.5629059,2.3260465,2.9355197,4.0352635,808.2129,287.20508,63.3965,4.8445086,1.1565448,1.2388796,1.2132168,1.80561,1.2388796,1.2132168,1.80561,0.0,0.0,0.0
39628417733234636,0.8263456582134956,0.0001428206876197379,7867.872911036015,GALAXY,DEV,0.04373404,0.13939516,0.91843194,5.766175,26.044691,15.32753,780.28876,254.26654,57.244057,3.378722,0.9564247,0.07436122,0.48994324,3.076002,0.07443525,0.49000108,3.0760498,0.0,0.0,0.0
39628444560000399,0.8809954049874684,0.00019231390272313883,7908.792198698968,GALAXY,DEV,0.031893462,0.07931715,0.9869953,6.5177493,29.11022,20.160795,952.22614,222.0634,31.531933,3.007978,0.85724807,0.03206168,0.3989645,2.634613,0.032061957,0.3989649,2.634614,0.0,0.0,0.0
39628449899349965,0.8749370199469403,0.00020179217159311814,7492.370221935213,GALAXY,PSF,0.027586171,0.09624282,0.6620156,3.0150063,14.957141,9.571393,790.3847,329.2954,70.00834,3.98991,1.0323577,0.07486518,0.51496744,2.3453074,0.07486518,0.51496744,2.3453074,0.0,0.0,0.0
39628395725722315,0.5733117303265376,7.813472334019478e-05,7956.327275320888,GALAXY,DEV,0.01470071,0.8568376,4.8894258,16.095888,44.67083,26.925774,482.0342,212.3019,23.38992,2.5244484,0.70227545,0.3895941,2.2231653,7.3186135,0.3895941,2.2231653,7.3186135,0.0,0.0,0.0
39628422854476105,0.2627542960215734,1.0213269974605863e-05,8018.473092675209,GALAXY,,0.017087528,0.4347818,0.7200498,0.9196351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39628412020592983,0.9048639174723223,0.00027859146002408156,7480.033093420789,GALAXY,DEV,0.01801239,0.06988457,0.831529,5.2447076,19.496273,13.918656,875.2982,177.57161,37.233913,3.446676,0.8772636,0.03371915,0.4012109,2.5305595,0.03371915,0.4012109,2.5305595,0.0,0.0,0.0
39628256697126440,1.1091400731078345,3.570670952513433e-05,7827.85027885437,GALAXY,REX,0.03663803,0.6358847,0.6706494,1.0249529,2.3306618,-0.7385945,593.84064,244.2189,44.740738,4.0907,0.9912262,0.35784516,0.37740907,0.57679397,0.35784537,0.37740973,0.5767957,0.0,0.0,0.0
39628329929673983,0.8878439177375794,1.7993744222023345e-05,7604.492091178894,GALAXY,PSF,0.05047939,0.40202063,0.6072767,1.1188549,2.9603682,2.4473903,1591.5059,549.5818,78.286156,4.4698687,1.0429959,0.31294906,0.47272864,0.8709617,0.31294906,0.47272864,0.8709617,0.0,0.0,0.0
39628346593642099,2.1416063356640875,0.0013057986025457897,7814.286468033213,QSO,PSF,0.048578452,0.4017355,0.4452687,0.83858943,3.2816699,2.2830384,1553.4742,554.8063,75.74835,4.542003,1.0718011,0.3128186,0.34671646,0.6529828,0.3128186,0.34671646,0.6529828,0.0,0.0,0.0
39628352138511260,0.8430858453277933,1.4125024311060643e-05,8127.36848115921,GALAXY,REX,0.04340557,0.45537868,0.6876458,1.440504,1.7225081,1.7056897,1037.9658,397.4368,48.870274,4.4727106,1.0516732,0.28562954,0.43131563,0.90353477,0.28562978,0.43131685,0.9035375,0.0,0.0,0.0
39628368668263671,0.581725289469152,7.258535395219198e-05,7610.224497668445,GALAXY,REX,0.043345574,1.2185912,1.7538333,3.465288,9.203369,7.22122,189.96729,62.348785,11.099457,3.4392188,0.8868093,0.2388175,0.34371337,0.67912143,0.2388175,0.34371337,0.67912143,0.0,0.0,0.0
39628368672457183,1.014096130879605,8.322152130225924e-05,7510.1275969445705,GALAXY,DEV,0.04384351,0.49037737,0.6778028,1.4723588,1.417106,3.875099,761.8224,273.20053,34.50378,4.3301015,1.0180805,0.24973394,0.34518388,0.74982655,0.24973774,0.34519237,0.74983877,0.0,0.0,0.0
39628401429974947,2.115470685044295,0.0003538596517913051,8475.548225596547,QSO,PSF,0.059203297,4.619442,6.168839,7.980306,11.049174,19.847528,571.594,267.68155,85.2072,4.0039425,0.96759576,3.5951765,4.801027,6.210839,3.5955348,4.8018546,6.2114115,20.557411,20.727095,19.959581
39628352037850999,0.9137801130289018,0.00012509560266285805,7887.7688357159495,QSO,PSF,0.038755473,3.9832768,4.6513305,6.9871616,34.215054,39.674698,1243.3394,564.60974,93.797134,3.2767403,0.843879,3.0961928,3.6154692,5.431106,3.096282,3.6156209,5.431296,20.82215,20.753374,20.269663
39628352067207549,0.6174702221577967,9.916134120368921e-05,7840.1308066397905,GALAXY,DEV,0.03284989,0.96610755,5.071345,18.476494,51.343117,30.01869,774.8527,255.2828,42.13492,2.5559359,0.7873586,0.41655928,2.186626,7.9665623,0.41666687,2.1867282,7.9665623,0.0,0.0,0.0
39628374099890907,0.8797741578963746,1.250033975874738e-05,7749.841814994812,GALAXY,REX,0.043895118,0.3776136,0.35445327,0.7375057,4.290199,4.1345897,921.12805,454.7664,46.5861,4.106387,0.9579679,0.25993603,0.24399327,0.5076732,0.25993603,0.24399327,0.5076732,0.0,0.0,0.0
39628374057947085,0.9957860337381954,0.00011559120986781098,7538.237954169512,GALAXY,DEV,0.043176074,0.21890816,1.3691022,9.342089,47.366425,33.854713,810.9858,255.46811,51.371025,2.6540217,0.79150814,0.09319065,0.58283585,3.9769888,0.09319065,0.58283585,3.9769888,0.0,0.0,0.0
39628379544094594,1.5574533442338114,0.0008975212782331908,7806.99623233825,QSO,PSF,0.039513234,0.8312413,1.1729499,1.6305233,6.3334603,9.462195,1340.8094,401.6654,85.64104,4.0789404,1.0183734,0.6468306,0.9127313,1.268792,0.64686066,0.9127777,1.268913,0.0,0.0,0.0
39628395914463950,1.0529774727475902,0.0002733098800080479,7561.064521545544,GALAXY,REX,0.03606019,0.07208086,0.61378825,4.4119244,24.256212,19.00752,990.2347,297.67535,46.93535,3.3965704,0.9637116,0.039088026,0.33284524,2.3924994,0.03909964,0.33286914,2.392569,0.0,0.0,0.0
39628395964795552,1.6126631137292922,0.00016429371308143123,7697.0729681402445,GALAXY,PSF,0.037927166,0.5033791,0.67059946,0.9047029,3.8429234,6.9908338,1439.1678,395.52686,63.933952,4.493348,1.0258203,0.39137003,0.52138144,0.7033935,0.3913702,0.5213818,0.7033941,0.0,0.0,0.0
39628455012207940,0.6328491752132974,0.00011151098826206232,8036.230681814253,GALAXY,DEV,0.017326083,0.8598536,4.2828007,16.168964,46.891262,26.307774,601.0556,128.37721,27.33116,2.783582,0.9105533,0.35916567,1.7889496,6.7538667,0.35916567,1.7889496,6.7538667,0.0,0.0,0.0
39628470883451176,1.2374065908575989,7.748672174228654e-05,6786.202708154917,GALAXY,PSF,0.01948292,0.30508327,0.36946735,0.77840793,1.0077587,1.1725157,1490.6449,440.7224,79.083595,5.0885468,1.2296699,0.23739299,0.28749186,0.6056989,0.23739444,0.2874937,0.6057008,0.0,0.0,0.0
39628390583501203,1.0566028094821338,2.840748930334694e-05,7740.859285593033,GALAXY,PSF,0.04974154,0.72786987,0.73527396,2.1582627,4.2091484,4.3275876,829.2752,302.19904,82.06688,4.9151063,1.1795323,0.56506866,0.57081676,1.6755285,0.56506985,0.57081914,1.6755302,0.0,0.0,0.0
39628417666125489,1.2000190829428634,0.0002750171896645921,8349.341620858759,QSO,PSF,0.03734903,0.69520813,1.488967,3.3423839,9.488624,14.4258375,1109.4944,301.50467,69.78522,4.1571794,0.99390554,0.5408516,1.1583728,2.6002767,0.5408516,1.1583728,2.6002767,0.0,0.0,0.0
39628433797417017,0.6857453093116564,9.315863201681955e-05,7851.976004734635,GALAXY,DEV,0.03280602,0.7495713,3.8226154,13.946419,40.64175,21.13481,1040.5853,206.18207,31.814667,2.9651828,0.9018725,0.35682237,1.8196996,6.638987,0.36177096,1.8247224,6.640531,0.0,0.0,0.0
39628449819658377,0.8918501117322123,6.632622389319221e-05,7983.573269724846,GALAXY,SER,0.022329772,2.055423,4.1226144,12.834106,43.298862,27.241674,270.97705,82.142235,8.624287,2.865575,0.90058744,0.4971178,0.9970818,3.1040144,0.4971178,0.9970818,3.1040144,0.0,0.0,0.0
39628449786106104,1.037451935073279,0.00016047801016041765,7857.546388491988,GALAXY,REX,0.025178796,0.16702363,0.63843745,4.723999,16.790356,11.184908,652.47266,153.48682,30.690153,3.6441436,1.007557,0.089185394,0.34090564,2.5224679,0.089185394,0.3414929,2.5246065,0.0,0.0,0.0
39628465695097833,-0.0009392707721537096,6.065588495404695e-06,7317.29382704266,STAR,PSF,0.025567615,36.505737,47.721893,50.355507,11.468788,5.2216296,355.10846,155.32733,79.34903,4.1970716,1.0836414,28.319696,37.02074,39.063797,28.319696,37.020744,39.063797,18.359646,18.59839,17.941607
39628433835166840,1.4258982675635172,5.1050568582860835e-05,7803.116911888123,GALAXY,REX,0.032931283,0.9351142,1.0270568,1.7506655,5.526136,6.164664,546.08923,209.0213,38.790764,4.738105,1.1166531,0.6292055,0.6910705,1.1779613,0.6292055,0.6910705,1.1779613,0.0,0.0,0.0
39628433843556395,0.7414843577832375,1.3809624357905826e-05,7678.809056758881,GALAXY,PSF,0.031830885,0.6467531,0.86125714,1.2177409,1.7351683,2.4393387,908.26624,269.86603,46.263237,4.675277,1.069237,0.5035118,0.670508,0.94803864,0.5035118,0.670508,0.94803864,0.0,0.0,0.0
39628439199681179,0.6545560606463561,0.00017551056376918377,7804.815365947783,GALAXY,REX,0.026896575,0.3526978,2.04731,8.950835,31.372864,13.8774395,964.1506,272.9962,31.883942,3.287255,0.9832512,0.1883267,1.0931828,4.779393,0.1883267,1.0931828,4.779393,0.0,0.0,0.0
39628471021864047,0.4494875388450644,7.889818986576909e-05,8210.098231576383,GALAXY,SER,0.024274746,4.0827856,23.187433,60.174892,120.63593,75.00338,363.3753,78.91672,10.379254,1.4370635,0.5278304,1.0548875,5.991041,15.547656,1.0548875,5.991041,15.547656,0.0,0.0,0.0
39628491976607438,0.8967734416812239,1.1661489530675222e-05,7534.1855182647705,GALAXY,REX,0.028033912,0.5207123,0.7224016,1.5407132,2.4719887,2.442055,1059.8323,346.427,67.77699,4.896052,1.1531447,0.3449713,0.47859025,1.0207207,0.3449713,0.47859025,1.0207207,0.0,0.0,0.0
39628497181738410,1.2586594477582762,4.1695986418413205e-05,7612.857652306557,GALAXY,REX,0.02516422,0.58011764,0.7731538,1.4174395,1.7209086,1.3199772,574.6406,260.0699,49.33408,4.980437,1.1840469,0.30936095,0.41230184,0.75588185,0.30936232,0.4123087,0.75590503,0.0,0.0,0.0
39628502374287323,1.3896891082205263,9.25480987374311e-05,7576.678325206041,GALAXY,PSF,0.024850633,0.36138308,0.41456756,0.6631884,1.6166493,0.12690873,857.5932,406.73785,93.256226,4.9119277,1.1946998,0.281448,0.3228685,0.5164964,0.281448,0.3228685,0.5164964,0.0,0.0,0.0
39628470988309410,1.0059313820277254,4.902806321919364e-05,7462.317943990231,GALAXY,PSF,0.025303463,0.30143794,0.29322562,0.54808027,0.039169844,0.5218441,2001.2207,552.12933,85.363525,5.268817,1.197848,0.23455448,0.2281643,0.42647147,0.23455448,0.2281643,0.42647147,0.0,0.0,0.0
39628507512308876,2.3068803681616825,0.0005546260325168878,7880.46362933144,QSO,PSF,0.021518916,0.6238206,0.8163369,0.86485344,1.9237415,1.9347446,1267.2524,429.6667,152.1954,5.0429387,1.2060589,0.48587433,0.63581926,0.67360723,0.48587433,0.63581926,0.67360723,0.0,0.0,0.0
39628502370092571,0.8776644849973918,0.00023800697508088222,7629.025497233495,GALAXY,DEV,0.023754269,0.095256165,1.0154957,6.5611897,35.908333,18.280666,355.50226,120.58586,24.19708,3.2029116,0.9908404,0.040730197,0.43421167,2.8054726,0.040730197,0.43421167,2.8054726,0.0,0.0,0.0
39628522985095544,0.9567165592512521,6.309261949173167e-06,8298.491897583008,GALAXY,REX,0.02451556,0.9934917,1.2159965,2.467866,4.286423,5.1819463,860.662,419.76953,80.85424,5.0482855,1.2504455,0.5277761,0.6459781,1.3110131,0.5277761,0.6459781,1.3110131,0.0,0.0,0.0
39628460380914546,1.5109485925190493,5.687643514805834e-05,7784.775033950806,GALAXY,REX,0.028903754,0.4170282,0.50927544,0.65417296,-0.24935636,-0.3103788,382.75275,270.4624,15.335985,4.969785,1.2221463,0.2787869,0.34045497,0.43732017,0.2787869,0.34045503,0.4373204,0.0,0.0,0.0
39628465669935619,0.9346783399751032,0.00012460218858251484,7774.569802962244,GALAXY,REX,0.026228258,0.19559585,0.7981681,5.113656,21.271448,14.049425,682.7218,171.63457,19.830006,3.8465717,1.0676892,0.11721286,0.4783106,3.0644119,0.11721286,0.4783106,3.0644119,0.0,0.0,0.0
39628481423740624,-0.0008407651312698586,6.361875221671145e-06,7604.864805434507,STAR,PSF,0.03222901,33.051777,41.21265,42.873806,13.646595,10.7790785,362.8542,149.23473,61.91378,3.2722993,0.9664392,25.712194,32.060837,33.35311,25.717426,32.080013,33.401276,18.50472,18.70197,18.10304
39628470896034383,0.8232156749183193,2.752761966962975e-05,7723.63122689724,GALAXY,PSF,0.025701946,0.8565203,1.1900446,1.8655782,3.9633238,1.1650147,887.16595,242.5484,48.665928,4.4452767,1.1296097,0.66575134,0.9249912,1.4500661,0.6673023,0.9283486,1.4609519,0.0,0.0,0.0
39628486624675974,0.9379788655481235,4.74432978483964e-05,7946.924084842205,GALAXY,PSF,0.0165144,0.2954679,0.3303797,0.65633917,-1.7204754,-2.8547812,653.6603,466.456,69.42653,4.682892,1.2121484,0.22988883,0.25705194,0.5106647,0.22989833,0.25707296,0.5107224,0.0,0.0,0.0
39628491846583033,1.3466024658796198,4.195514353147529e-05,8212.43954050541,GALAXY,PSF,0.01643446,0.67373025,0.64981693,1.1229094,-0.3879677,-0.1773105,1364.1101,546.30524,87.70723,5.3139973,1.2739626,0.52463925,0.50601774,0.8744188,0.52493286,0.5062845,0.875055,0.0,0.0,0.0
39628512675497459,0.7477607986132473,0.00010652365978537642,8281.14434055984,GALAXY,DEV,0.024017282,0.8053502,4.0477734,21.092022,85.95623,45.959164,694.79004,238.37714,29.157047,2.1491785,0.80109483,0.30830875,1.5495917,8.074569,0.3083112,1.549594,8.074572,0.0,0.0,0.0
39628512679690360,1.0478046933194032,0.00033576506131582576,7585.8517261482775,GALAXY,DEV,0.025755456,0.3774205,1.4393572,10.878236,49.128967,33.963116,177.28116,42.849373,14.906183,2.5697048,0.8139183,0.12455498,0.47501153,3.5899966,0.124555945,0.47501618,3.5900095,0.0,0.0,0.0
39632931257319713,0.9495388111843567,1.3156769014144951e-05,7285.6381578445435,GALAXY,REX,0.023058107,0.63142663,0.7325214,1.5345284,5.7279224,6.8369493,660.1249,157.74554,56.063217,4.98316,1.1945497,0.39549312,0.4588137,0.9611496,0.39549312,0.4588137,0.9611496,0.0,0.0,0.0
39632931265710412,0.6455381754592554,7.975749743029514e-05,8277.835311718285,GALAXY,DEV,0.023956198,0.80516595,4.802095,18.900835,56.999912,29.889296,483.3291,150.41696,62.635452,2.7748775,0.9742992,0.4488656,2.677082,10.536877,0.44886893,2.677087,10.536889,0.0,0.0,0.0
39632941436898145,0.8617578986844435,2.9288059013693625e-05,7877.385614275932,GALAXY,REX,0.025480201,0.42841217,0.6468609,1.4447677,2.7489324,1.4669247,736.57263,178.11465,73.09444,5.171472,1.2684257,0.27719387,0.41853592,0.9348025,0.27719387,0.41853592,0.9348025,0.0,0.0,0.0
39628528081179641,0.6408491575524689,1.3900574119046731e-05,7939.309298038483,GALAXY,PSF,0.027162801,0.32790306,0.4117543,0.5752181,-2.084887,-9.863342,2010.4044,686.5575,194.78497,5.049525,1.2268969,0.25527784,0.3205574,0.44781658,0.25528243,0.3205597,0.44782266,0.0,0.0,0.0
39632946495228753,0.8779803886987462,2.1199035326744566e-05,7642.525719404221,GALAXY,REX,0.02499956,0.79095435,1.1057936,2.1425288,1.9111156,1.2832935,479.47412,194.45413,74.06109,5.021147,1.2710848,0.48549604,0.67874765,1.3151065,0.48549604,0.67874765,1.3151065,0.0,0.0,0.0
39632931211182351,0.9276820189411585,0.00016188506263248333,7422.565840177238,GALAXY,DEV,0.021019608,0.06880218,1.1856674,8.607175,43.275425,29.172968,443.7078,92.30488,40.48602,2.831512,0.9071599,0.032984957,0.56842947,4.1264286,0.034593336,0.57719827,4.148371,0.0,0.0,0.0
